post_id,topic,tfidf_mean,tfidf_max
93,0.047430383049375746,0.627354208734501,-1.1181369979718074
94,0.047430383049375746,0.18863605470270361,-0.2584237506920422
95,0.047430383049375746,0.27980394225463945,0.9416113435255956
96,0.047430383049375746,0.4937090148943704,1.7122806213356039
97,0.047430383049375746,1.0910840448638637,-0.7042490528908691
98,0.047430383049375746,0.14513347154505352,0.09522608273521822
99,0.047430383049375746,0.2176856575768244,1.5296403813316497
100,0.047430383049375746,0.12722506557580945,1.4150922379428847
101,0.047430383049375746,0.6090089188106912,0.7158838675206611
103,0.047430383049375746,0.3788731092367694,0.3897231772929368
104,0.047430383049375746,0.7496046114329973,0.09944068291174535
105,0.047430383049375746,0.16516056830102963,1.9012183428341027
106,0.047430383049375746,0.8859976050759667,-0.7231914142991593
107,0.047430383049375746,1.4781106833224422,0.2514362084205423
123,0.047430383049375746,0.15481891091341962,0.7262100462550857
108,0.047430383049375746,-0.07909475296462948,1.081767388948707
109,0.047430383049375746,1.0663625022774932,0.2921454710076608
110,0.047430383049375746,0.32767523117623437,-0.5196160202793929
111,0.047430383049375746,0.12776233788971927,1.9889757417860694
113,0.047430383049375746,0.7484891773018099,0.4766775096895493
169,0.047430383049375746,0.7239139097700978,-1.3508190585397148
114,0.047430383049375746,0.690452868009094,1.7311854825145727
115,0.047430383049375746,0.16018295884800332,2.129984117599851
116,0.047430383049375746,0.14690101317796445,0.6673897774156325
117,0.047430383049375746,0.563207950998108,0.9885669425439843
118,0.047430383049375746,-0.22801809810514362,2.1137554169542168
2388,0.5405491639093988,-1.6724111507998376,1.654517032349141
2389,0.5405491639093988,-1.3490670612100548,0.9849043015974519
2390,0.5405491639093988,-1.2676074031763156,0.3488984182189354
119,0.047430383049375746,0.40743668558416146,2.9534539456333038
120,0.047430383049375746,0.9840706678192334,-0.11244776859461471
121,0.047430383049375746,0.8603436842222019,-0.8418901027509644
122,0.047430383049375746,0.45590706728533864,0.24572529031786988
286,0.047430383049375746,0.09054468356905225,0.11651018196343232
2391,0.5405491639093988,-1.389733742712342,-0.07761309119534943
124,0.047430383049375746,0.2184564957370462,0.922464906977021
125,0.047430383049375746,0.3739892789620802,-0.3530901875050256
126,0.047430383049375746,1.2499915679970814,-1.1103577853872952
127,0.047430383049375746,1.780696841297549,-0.2689842772121878
128,0.047430383049375746,0.2639473133803405,0.8668171294881074
129,0.047430383049375746,1.1288689528823097,0.7579749960630543
130,0.047430383049375746,0.47934923073556174,2.0156041948887897
131,0.047430383049375746,1.109060639749208,0.2806377346050932
132,0.047430383049375746,0.7142326332691157,0.4470143014896474
133,0.047430383049375746,0.2765658670873344,0.1762226018045672
134,0.047430383049375746,0.5273108520260344,-0.3542353175873915
176,0.047430383049375746,0.06832011106593296,-0.3088834396338767
2392,0.5405491639093988,-1.281426700685203,0.498406116344571
135,0.047430383049375746,0.4253940716068689,1.856491328146742
136,0.047430383049375746,0.5397674211093084,-0.035488697808817866
137,0.047430383049375746,1.1538890356319158,0.08806957228015842
138,0.047430383049375746,0.4541314508818131,0.31026661373476266
260,0.047430383049375746,0.02433824442099996,-0.2896108104424348
139,0.047430383049375746,0.8260735224370692,-0.5056374381456653
140,0.047430383049375746,0.24985465218830322,1.1065916121387094
141,0.047430383049375746,0.5291184952257949,-1.0140519443895122
142,0.047430383049375746,0.012228586686470066,2.825623257582499
143,0.047430383049375746,0.9407302542519648,1.0650731150751407
144,0.047430383049375746,1.1214728813756965,0.7989050412753507
145,0.047430383049375746,-0.006846604327871782,2.601899312912938
146,0.047430383049375746,0.7462100634900743,-0.0024091758367587547
147,0.047430383049375746,0.7835340724148976,-0.5220625101088052
148,0.047430383049375746,0.7559707904799104,0.473407859691985
149,0.047430383049375746,0.5156500462450038,0.2437263512410265
266,0.047430383049375746,-0.5790749808959215,2.486396403986955
150,0.047430383049375746,0.5087679908755297,1.9821784896617884
151,0.047430383049375746,0.7145459058365496,-1.4178559974455904
152,0.047430383049375746,1.008177152143697,-0.5117305030042139
153,0.047430383049375746,0.16564259552012045,0.9753750924224125
154,0.047430383049375746,0.5387483183059119,-0.27293053276476326
155,0.047430383049375746,1.2606601309195342,0.5660371875576
156,0.047430383049375746,0.13407373657500377,1.4492564743811378
157,0.047430383049375746,0.6131863977239637,1.9590176260790688
158,0.047430383049375746,1.0918751543033451,0.22106070217957952
159,0.047430383049375746,0.1596174099068089,0.6915412544489096
160,0.047430383049375746,0.06841252411213153,3.3482925748936077
161,0.047430383049375746,0.43536388561556044,-0.25523822529502854
162,0.047430383049375746,-0.11955625479868821,0.8334487787915479
2393,0.5405491639093988,-1.3267061228013017,0.48273254649416264
163,0.047430383049375746,0.330610255463672,-0.40004541917443187
164,0.047430383049375746,0.1831981935904175,0.38119602336122316
165,0.047430383049375746,0.7062369590344503,0.24751830138951672
166,0.047430383049375746,-0.012554775462735842,0.7621922899385206
167,0.047430383049375746,0.7743260917006164,-0.8632012233163573
168,0.047430383049375746,1.2304710953197517,-0.41941680683406507
170,0.047430383049375746,0.5976021952337309,-0.7159693626581629
171,0.047430383049375746,-0.07772827604571199,0.9472629748900359
172,0.047430383049375746,0.36083962395938834,-0.16252441261994158
173,0.047430383049375746,0.5198459481505893,0.09853146444097677
174,0.047430383049375746,0.48504397463609766,1.180804223128874
175,0.047430383049375746,1.231054811288469,-0.9791188298480662
2394,0.5405491639093988,-1.3874913977657441,0.7292919866166857
177,0.047430383049375746,0.27369168841953295,1.911030534584476
178,0.047430383049375746,1.0046745515565587,-0.218374970097338
179,0.047430383049375746,1.0011572755521592,0.9179802508127718
180,0.047430383049375746,0.6448553441315162,1.2295796255432085
181,0.047430383049375746,0.43514410018140093,0.2598224172765337
182,0.047430383049375746,1.1503512473529518,0.25997479173982097
1758,0.04744294035070759,0.017936027374294467,0.30932328066590975
183,0.047430383049375746,0.8603172632663073,0.055273989003828766
184,0.047430383049375746,0.3165280042812149,1.684218921434374
185,0.047430383049375746,-0.1288124898169924,-0.30839031564001024
186,0.047430383049375746,0.18776651075951659,0.04065034183950368
187,0.047430383049375746,0.16515990229602864,1.9342827534174027
188,0.047430383049375746,1.2280823904195555,0.019875428251968787
1759,0.04744294035070759,1.9358525180528756,-0.5707072132715594
189,0.047430383049375746,0.8534632104151445,-0.4380976440489972
190,0.047430383049375746,-0.048758614108608156,1.2182146942492407
191,0.047430383049375746,0.626260317716347,-0.7659689906134786
192,0.047430383049375746,0.8233004406883693,-0.6700853619689601
193,0.047430383049375746,0.49319408837928297,0.9391222052110916
194,0.047430383049375746,0.588562437792312,0.32600557129495555
196,0.047430383049375746,-0.38759448731285967,2.7383966256186203
197,0.047430383049375746,0.39222061006227465,-0.3388388466894586
198,0.047430383049375746,-0.17301749203203337,-0.23405941937839067
199,0.047430383049375746,1.0114568807060937,-0.5405652080093207
200,0.047430383049375746,0.2302154032718284,2.6957401381953945
1838,0.04744294035070759,0.07103722522812646,-0.19393545038547755
201,0.047430383049375746,0.29548173821846396,2.123136554979279
202,0.047430383049375746,1.5886390507340038,-0.20436812828945705
203,0.047430383049375746,1.0153489996083909,0.6893982372460637
204,0.047430383049375746,0.00312018637687697,0.0019258188084528276
205,0.047430383049375746,0.637832717262714,1.6488518925423237
206,0.047430383049375746,-0.2068900897454755,-0.361719701979095
207,0.047430383049375746,0.905239555302313,0.056089158784735846
2395,0.5405491639093988,-1.2737952105278345,-0.11658835917064012
2396,0.5405491639093988,-1.4529734059552841,-0.00924194083031333
208,0.047430383049375746,0.24191595098758942,1.4733104181604841
209,0.047430383049375746,-0.041687035083313055,0.6953921405331728
210,0.047430383049375746,0.27785602258324493,-0.8814024708648
211,0.047430383049375746,0.1830178813028204,0.8863744510040571
212,0.047430383049375746,0.2815544515001312,0.28297636660383657
213,0.047430383049375746,1.0185642106695292,-0.3880837766146748
214,0.047430383049375746,0.37438708622277617,0.9172724575930253
215,0.047430383049375746,0.36329759196949973,-0.8704139677154065
216,0.047430383049375746,0.47491667205482513,-0.014026969585176699
323,0.047430383049375746,0.2834457352758103,-0.6983019907713576
2397,0.5405491639093988,-1.3867078866131701,-0.35028374513265015
217,0.047430383049375746,0.611609408641212,0.05773550633657329
218,0.047430383049375746,0.5376321921236223,0.2734684372097224
219,0.047430383049375746,0.295813160619037,0.8083339346824324
220,0.047430383049375746,0.43640712898356404,1.7362223389338152
384,0.047430383049375746,0.15174363778059816,0.11620924134898068
385,0.047430383049375746,1.4498333245907966,-0.3627741232757935
386,0.047430383049375746,2.1194844089422435,-0.3782973427284396
2398,0.5405491639093988,-1.5376107387334046,0.05689930575882501
221,0.047430383049375746,1.0566084788227603,-1.2519969798502526
222,0.047430383049375746,0.04863681256337393,-0.014142216602542548
223,0.047430383049375746,-0.1303856324616841,3.1936287233552916
224,0.047430383049375746,0.7502148437086963,-0.04817574242774819
225,0.047430383049375746,0.12722506557580945,1.4150922379428847
2399,0.5405491639093988,-1.444824976239615,0.3502741914080254
2400,0.5405491639093988,-1.2386948993639548,0.942411059428138
2401,0.5405491639093988,-1.4268305441959335,0.08542610838798852
2402,0.5405491639093988,-1.3686152056079022,0.2732932275863394
226,0.047430383049375746,1.088345391798314,-0.16965422639755032
227,0.047430383049375746,0.32990911095362463,1.9112893583896782
228,0.047430383049375746,0.38449986169849026,-0.8814180146440372
229,0.047430383049375746,0.2770421567281745,2.317222899608491
230,0.047430383049375746,0.01861751489542949,0.6742723525125994
231,0.047430383049375746,0.6071609771410972,0.16024882388799647
232,0.047430383049375746,0.206949925938783,1.4529193074726063
234,0.047430383049375746,0.4293001719751593,1.5094068359137403
235,0.047430383049375746,0.5470453906439295,0.8798651011499715
412,0.047430383049375746,0.13294899184188927,-0.1759396510436466
2403,0.5405491639093988,-1.212107005368752,0.8325331709004162
236,0.047430383049375746,0.29530629863931984,0.40091733370981614
237,0.047430383049375746,0.11433382895113801,1.239692376518274
238,0.047430383049375746,0.3129343154315553,0.2791474544747946
239,0.047430383049375746,0.2401477879795251,0.5342423152499448
240,0.047430383049375746,-0.029871082927328232,1.5710004822164385
1847,0.04744294035070759,0.05480297570633052,0.8125355958461499
241,0.047430383049375746,0.3278691900909619,1.645369723010011
242,0.047430383049375746,0.8581052945801761,-0.6712110131034813
243,0.047430383049375746,0.8847934677707674,-0.7196372056779018
244,0.047430383049375746,0.8002819807752388,0.9612622603957474
1848,0.04744294035070759,-0.1434424861678698,0.8768907592305385
245,0.047430383049375746,0.9182333002296414,-0.6474754962576968
246,0.047430383049375746,0.9173636707235611,-0.7026664593247878
247,0.047430383049375746,0.6171254493671098,-0.3008794898005115
248,0.047430383049375746,0.46656240854082565,0.35378884511815606
277,0.047430383049375746,0.11902984873912513,0.6847649125560195
249,0.047430383049375746,0.8913674170538166,-0.6986882747423617
250,0.047430383049375746,1.6986882606846496,-0.49411802916695785
251,0.047430383049375746,-0.41450767300736985,0.5640005641921668
252,0.047430383049375746,1.1292053960102433,-0.5546207276985708
253,0.047430383049375746,0.38520097981618173,1.259649494558781
425,0.047430383049375746,0.382882382168525,-1.2823211449268346
255,0.047430383049375746,0.510555180774335,-0.3127352264759153
256,0.047430383049375746,0.006550678463186677,0.3851890565496757
257,0.047430383049375746,0.7512141527283138,-1.0234798613379026
258,0.047430383049375746,0.31409870348724334,2.1926164215419788
259,0.047430383049375746,0.40624646378617274,-0.94201736473112
2404,0.5405491639093988,-1.3789104092382516,0.6730273012863274
2405,0.5405491639093988,-1.3656408532375084,-0.21453587335475235
2406,0.5405491639093988,-1.2693054631670455,1.0232068231640565
261,0.047430383049375746,0.22773041282421772,0.9482170458651619
262,0.047430383049375746,0.016834434304441273,0.16606478039965294
263,0.047430383049375746,0.2610388474848184,1.7435712851000282
264,0.047430383049375746,0.389056590062605,0.3915596481767073
265,0.047430383049375746,0.6934348961338999,0.9411618465292986
2407,0.5405491639093988,-1.3223155951302703,0.06904449489833421
2408,0.5405491639093988,-1.4368451912016424,0.17983532120141282
2409,0.5405491639093988,-1.384703938260729,0.6678714612091078
267,0.047430383049375746,1.3130555247970246,-0.7029482522320619
269,0.047430383049375746,0.4281844520151771,-0.5702517537276683
270,0.047430383049375746,0.8211053753023234,0.2972704274053549
271,0.047430383049375746,-0.16181254355060903,1.1349901037537429
279,0.047430383049375746,0.8119425256757502,-0.584726547589003
272,0.047430383049375746,0.2838209627601311,0.25716180739698863
273,0.047430383049375746,-0.26472309589538995,1.04209155349525
274,0.047430383049375746,0.10450023228621293,1.5743160275256523
275,0.047430383049375746,0.24613686953111352,1.5088991860269594
276,0.047430383049375746,1.0289246109419083,-0.7389055179899089
2410,0.5405491639093988,-1.5040291421324397,0.6167180379007504
2411,0.5405491639093988,-1.2751156356420137,0.19597760445023202
2412,0.5405491639093988,-1.3447482696220119,-0.20946508814500198
2413,0.5405491639093988,-1.3689087904440298,0.46133745953781546
280,0.047430383049375746,0.4750787472133353,0.7024717353762874
281,0.047430383049375746,-0.022682834610170524,1.444295326415107
282,0.047430383049375746,0.3477151531931746,0.377496137992191
283,0.047430383049375746,0.17618500545489377,0.48948943664592004
284,0.047430383049375746,0.5818448643318176,-0.8068894700334129
2414,0.5405491639093988,-1.3852807179883577,0.27216698054420485
2415,0.5405491639093988,-1.4781615441018074,0.42581159462255447
2416,0.5405491639093988,-1.7002043825660555,0.9865143953733055
287,0.047430383049375746,0.2567811884454062,2.291168462597477
288,0.047430383049375746,-0.05973351432882186,2.3750333359427467
289,0.047430383049375746,0.5710010413352347,0.40026149345628537
290,0.047430383049375746,0.2595829306371748,0.6471235878977505
291,0.047430383049375746,-0.14590864569023004,0.7489493135685414
292,0.047430383049375746,0.9251033032388184,1.5889219539294863
451,0.047430383049375746,0.26625848892020837,-0.8635425271578959
2417,0.5405491639093988,-1.4297239978822733,0.6207914280110826
293,0.047430383049375746,1.2683476700509349,-0.88529174971659
294,0.047430383049375746,1.2029430691860334,-0.8545044110420961
295,0.047430383049375746,0.5121917825850275,0.4761671102729281
296,0.047430383049375746,0.6523573861622326,-0.049593315035093656
297,0.047430383049375746,0.4781298119445924,-0.2612655133353396
298,0.047430383049375746,0.30565485969288664,0.463158922759024
2418,0.5405491639093988,-1.2456227737508756,0.5167603480155147
2419,0.5405491639093988,-1.3994194486118117,0.6470843475311236
299,0.047430383049375746,0.8810338278373021,-0.6453064404365761
301,0.047430383049375746,0.4878346687500198,2.2112775524976827
302,0.047430383049375746,0.6611962347309902,-1.139332202327406
303,0.047430383049375746,2.0466432873924387,-0.22462508197066777
304,0.047430383049375746,0.6083186766440236,-0.3291573771573469
305,0.047430383049375746,1.049100449622203,0.6174402924415077
1854,0.04744294035070759,-0.4716863958698225,3.1298517869088474
306,0.047430383049375746,0.3775704235865542,1.7305860680400416
307,0.047430383049375746,1.3417533420083194,-1.168524453126903
308,0.047430383049375746,0.4089472466251161,0.09771888054621053
310,0.047430383049375746,-0.17453593586983024,1.0411581664458451
1855,0.04744294035070759,0.13214411997864514,-1.2516101467190592
311,0.047430383049375746,0.6624834344040618,1.2651127573751868
313,0.047430383049375746,0.03720904081353116,0.6262753509344515
314,0.047430383049375746,0.5356499787376878,1.9933493923798156
315,0.047430383049375746,0.9535165806115556,-0.8663833330214783
358,0.047430383049375746,0.35833751849560286,0.9179804795696105
316,0.047430383049375746,0.5346113582812648,-0.75649089383443
317,0.047430383049375746,0.3877082493506742,1.2317066072656244
318,0.047430383049375746,0.6441112685983678,-0.35252399148696556
320,0.047430383049375746,-0.15025149822452524,0.07130795959933593
321,0.047430383049375746,0.6572352423309297,0.23929848315109517
324,0.047430383049375746,0.6405466289898375,1.3530896370906034
325,0.047430383049375746,-0.14282079406400017,0.06983294856868819
326,0.047430383049375746,0.30196603914376036,0.1654313004255283
327,0.047430383049375746,1.4807867915338597,-1.0585149051342921
328,0.047430383049375746,0.056439114289191794,-1.1277415112561888
329,0.047430383049375746,1.4913871942221066,0.11436256237896762
330,0.047430383049375746,2.029339385759155,0.477405242409487
331,0.047430383049375746,0.6958405611243088,1.5355299823836879
1856,0.04744294035070759,-0.10836020887948324,-0.335454863790075
332,0.047430383049375746,0.7072234506062884,-0.7841110262664596
333,0.047430383049375746,0.817621069787786,-1.0454061440282656
334,0.047430383049375746,0.7795682102977469,1.098222829013562
335,0.047430383049375746,-0.13194530249640185,0.2734725067715053
336,0.047430383049375746,0.7176576600367978,-0.0539463193296249
452,0.047430383049375746,-0.10136201404761325,0.8732676559780677
338,0.047430383049375746,0.37738986826688203,0.3648466636952922
339,0.047430383049375746,0.3307834802369477,1.1142895471358596
340,0.047430383049375746,0.1181719827838502,-0.4908203517697435
341,0.047430383049375746,0.5782879924134431,0.8256358615237269
342,0.047430383049375746,0.5088356257951738,0.186333649901557
2420,0.5405491639093988,-1.434259267905083,0.46715449678588794
2421,0.5405491639093988,-1.3789533240496359,0.57217460048496
343,0.047430383049375746,0.952564699862333,0.787068441469856
345,0.047430383049375746,0.826183822629315,-0.6442232276968228
346,0.047430383049375746,0.7223755593818694,-0.9494898548392531
347,0.047430383049375746,0.12557976365296178,-0.6096606127563488
348,0.047430383049375746,0.001977212512143949,-0.86922929411246
2422,0.5405491639093988,-1.228205395017859,0.17619356992410445
349,0.047430383049375746,0.04838868474537073,0.6883655404384933
350,0.047430383049375746,0.300789825683987,0.23687851516811012
351,0.047430383049375746,0.8352618888291194,-0.7323123354819011
352,0.047430383049375746,0.03873639865575034,1.891678895131382
353,0.047430383049375746,0.3724268284462235,-0.9027776052481166
2423,0.5405491639093988,-1.4952413427409825,0.30324583680374023
2424,0.5405491639093988,-1.3159403850757634,1.0897815579559291
2425,0.5405491639093988,-1.4081503320934552,0.8184448946503975
2426,0.5405491639093988,-1.8647014524592653,2.8545380816940122
354,0.047430383049375746,0.7688454546501027,-0.10965495015604597
355,0.047430383049375746,1.057783343598289,-0.008294056773758607
356,0.047430383049375746,0.7188990921203346,-0.6601396127006619
357,0.047430383049375746,-0.28824369777128994,2.0532831510185763
658,0.0,0.15449341898540367,-0.8584192702346298
359,0.047430383049375746,0.3440273234720834,0.6728764005728493
361,0.047430383049375746,0.08062707222251311,0.49065664082242627
362,0.047430383049375746,0.5016930831179355,1.5205924420004924
363,0.047430383049375746,0.5789459306704136,-0.652925961825642
381,0.047430383049375746,0.33810322904432105,0.9043111513289172
382,0.047430383049375746,1.1205033077710713,-0.7732220385171074
364,0.047430383049375746,1.331964890536762,-1.191409638578364
365,0.047430383049375746,0.38439149880585644,0.676828289814787
366,0.047430383049375746,1.1461567521614717,-0.005010075806148667
367,0.047430383049375746,-0.06678433050343323,1.4102154373834412
383,0.047430383049375746,-0.4512380920235615,2.673271598312283
368,0.047430383049375746,0.6551735773780374,0.5886613159241255
369,0.047430383049375746,0.035632964632405485,0.5692065035978832
370,0.047430383049375746,-0.2816323968353421,1.106418953750409
371,0.047430383049375746,0.9966043099446545,-0.33131293698969944
372,0.047430383049375746,0.5371754071959585,-0.0792794558041382
373,0.047430383049375746,1.2139658020170927,0.9990367951430535
374,0.047430383049375746,0.6120514182478833,-0.02393612178894048
375,0.047430383049375746,0.6382906564490517,-0.3952346074198835
376,0.047430383049375746,0.7001126087464457,1.6291385780064827
378,0.047430383049375746,0.0698848068826932,1.4347721972716765
380,0.047430383049375746,0.7012876255057985,0.5380131264933463
2427,0.5405491639093988,-1.280984147450294,0.20206459434866472
2428,0.5405491639093988,-1.5423988130292587,0.010464669181163117
2429,0.5405491639093988,-1.397285319113268,-0.28186063183137455
387,0.047430383049375746,0.5110331447970247,2.8806249166013913
388,0.047430383049375746,0.33273917520647384,1.457695813865715
389,0.047430383049375746,-0.4858019213923038,1.307743707734127
390,0.047430383049375746,0.8547583085929095,-0.8797178945144232
391,0.047430383049375746,0.7469799836513797,-0.7621296822221553
392,0.047430383049375746,0.632662985653925,1.2357635044078337
849,0.0,0.3835490036426153,-0.7686849471748026
393,0.047430383049375746,0.06766868691372419,2.910618796775465
394,0.047430383049375746,1.3421151236012163,-0.8018224220169522
395,0.047430383049375746,-0.2525145780421041,1.63689758236331
396,0.047430383049375746,-0.14704984781760758,-0.04269579619989114
397,0.047430383049375746,0.03754627984363484,-0.04325946088287751
398,0.047430383049375746,-0.3777249946940008,3.0714373559492008
850,0.0,1.4208956845046605,1.7858781671065602
2430,0.5405491639093988,-1.396347051468326,1.127615171079596
2431,0.5405491639093988,-1.3332853084491554,0.8204467753009771
2432,0.5405491639093988,-1.3159287633046592,0.19168217111124505
2433,0.5405491639093988,-1.3337203983462078,0.6694297664373505
399,0.047430383049375746,0.5913941034707003,0.8284605673555709
400,0.047430383049375746,1.022697187359481,-0.7839234706791723
401,0.047430383049375746,0.0498669033630806,1.3932560961385256
402,0.047430383049375746,0.7197334656740415,1.271158450312501
433,0.047430383049375746,0.2688735019444202,1.6581812083895895
403,0.047430383049375746,0.39947976307785377,0.16247052260281883
404,0.047430383049375746,-0.08964026051800404,1.5696795902107246
405,0.047430383049375746,0.2642193607877513,0.5089561614398039
406,0.047430383049375746,0.9194072793735136,1.5370592344833132
409,0.047430383049375746,0.6206911110984744,-0.44641381293658006
410,0.047430383049375746,1.8706449194190506,0.6663022287825593
411,0.047430383049375746,1.2849664793502458,-1.2041391498037561
413,0.047430383049375746,0.06764647510435577,2.7181700503782893
414,0.047430383049375746,1.0404436199665008,0.253059322373584
