post_id,d2v_1,d2v_2,d2v_3,d2v_4,d2v_5,d2v_6,d2v_7,d2v_8,d2v_9,d2v_10,d2v_11,d2v_12,d2v_13,d2v_14,d2v_15,d2v_16,d2v_17,d2v_18,d2v_19,d2v_20
9,0.3087489902973175,-1.5436826944351196,1.8456203937530518,7.442591190338135,-4.720159530639648,-7.173055171966553,-4.291990756988525,-1.865476369857788,-5.564278602600098,-1.650758981704712,3.11116099357605,-3.3011255264282227,-2.5697827339172363,2.512866735458374,-1.3690032958984375,0.6613039970397949,-0.5098143815994263,-9.198007583618164,3.5885839462280273,-1.5867923498153687
10,-1.562608003616333,-1.0459423065185547,3.725369453430176,7.0976996421813965,-6.101133346557617,-1.6801122426986694,-5.814850807189941,-1.1205724477767944,-4.312564373016357,-3.5743207931518555,1.2514283657073975,-1.8635334968566895,-2.4080750942230225,2.200731039047241,0.5785438418388367,2.2963674068450928,-0.5789126753807068,-7.551063537597656,3.358435869216919,-5.4413065910339355
11,-2.9926719665527344,-0.5298941135406494,-3.3103504180908203,1.7473212480545044,-4.116423606872559,-4.890219211578369,3.6943960189819336,7.769225597381592,-7.173803806304932,-6.011661052703857,2.313753843307495,-2.6448652744293213,-0.2861618101596832,-0.9302072525024414,1.7261433601379395,1.1819766759872437,-2.184299945831299,-3.730198383331299,5.437029838562012,0.7609798908233643
15,-5.842734336853027,-5.205890655517578,-3.843116283416748,-0.786394476890564,-10.142436981201172,-5.08561372756958,0.4798455238342285,4.959367275238037,-8.614578247070312,-4.169490814208984,4.2660393714904785,-5.024603366851807,-3.647336721420288,-4.538113594055176,-3.2201766967773438,-0.5060257911682129,-2.614333152770996,-1.1471455097198486,0.04162731021642685,-2.8990120887756348
16,-4.503420829772949,-3.1628997325897217,-3.934638500213623,2.1390786170959473,-6.345460414886475,-4.82974100112915,3.6015586853027344,5.950813293457031,-0.9894686937332153,-4.806825160980225,1.306884527206421,1.6492888927459717,1.4652550220489502,-0.8416690230369568,2.3117446899414062,-2.5049517154693604,5.057405948638916,-4.699169635772705,3.357102394104004,-8.9157133102417
17,-2.575566053390503,-1.5217055082321167,-0.026791587471961975,2.5530495643615723,-4.995388031005859,-5.5366950035095215,6.429032802581787,3.5451927185058594,-4.9789934158325195,-1.8299736976623535,1.2416831254959106,0.2189154028892517,-3.058546781539917,-1.8527027368545532,4.695634841918945,-4.213319301605225,0.38458287715911865,-4.561017990112305,2.4852850437164307,-4.305356979370117
18,-2.370525360107422,-4.0627546310424805,1.6541234254837036,7.245693683624268,-7.086813926696777,-7.062608242034912,-5.351440906524658,-1.808131456375122,-4.499809265136719,-3.2475883960723877,-1.0526407957077026,-0.1642615795135498,1.3603854179382324,-1.8834012746810913,-0.06834612041711807,0.5435226559638977,1.744315266609192,-7.496668338775635,2.541147470474243,-2.4570953845977783
19,-3.766118049621582,1.2184805870056152,-1.4943337440490723,-0.2446938455104828,-3.2403178215026855,-5.8877434730529785,6.1611151695251465,8.278192520141602,-4.796632766723633,-13.090081214904785,5.934539794921875,-2.2367420196533203,0.13141702115535736,-1.1419674158096313,-0.9795325398445129,5.293859958648682,-4.193491458892822,-4.132142543792725,-0.2660154402256012,-1.561077356338501
2367,1.5320645570755005,-3.3147923946380615,-1.3352009057998657,1.8406603336334229,-0.3199649155139923,-0.6141471266746521,1.717256784439087,-0.5634815096855164,-1.6436083316802979,-0.11895623058080673,0.6286724805831909,-0.916206955909729,-2.6900076866149902,-0.8160873055458069,-0.2548082172870636,4.730278968811035,0.2577318251132965,-2.091381072998047,1.905138373374939,-1.9439501762390137
2368,-0.2980227768421173,-2.618276357650757,0.2890918552875519,1.2623714208602905,-1.6919052600860596,-0.40028223395347595,-1.4441431760787964,1.2642018795013428,-0.8647639155387878,-1.459618330001831,-0.4120061695575714,-2.7520365715026855,-3.1931064128875732,-1.286751627922058,-0.12828008830547333,2.8439383506774902,-0.8648855686187744,-1.0859965085983276,2.208263635635376,-3.033958673477173
2369,1.9056731462478638,-2.598414659500122,0.05347999185323715,1.5646535158157349,-0.5032556653022766,0.8760824203491211,2.194714307785034,0.3928656578063965,-3.5058815479278564,-1.3768293857574463,1.3585104942321777,-2.041079044342041,-1.1930274963378906,-0.8286718130111694,0.7709232568740845,2.6705691814422607,1.8468278646469116,0.042584847658872604,-0.6087119579315186,-0.18749509751796722
2370,-0.2326061874628067,0.6605013608932495,-2.309993267059326,0.7549797296524048,-0.41536945104599,-0.3402330279350281,-0.2446177452802658,0.5007331967353821,-1.6610236167907715,-0.49104705452919006,0.08849388360977173,-0.9800201058387756,-0.8976514935493469,-0.5262336730957031,0.7361750602722168,1.4512512683868408,0.7265873551368713,-0.5599963068962097,-1.1178902387619019,0.17996369302272797
20,-0.720401406288147,-2.361217737197876,1.0466550588607788,2.876451015472412,-7.619470596313477,-6.1657867431640625,-2.075979709625244,3.4710428714752197,-9.251795768737793,-7.37770414352417,4.251364707946777,-4.283095359802246,2.77919340133667,-0.4243274927139282,-7.544029712677002,1.7927672863006592,0.32673123478889465,-5.965724945068359,2.38106369972229,-0.5851668119430542
21,-5.109779357910156,-3.4355268478393555,-1.5512397289276123,8.979137420654297,-8.246591567993164,-0.31204360723495483,-2.692709445953369,3.143566846847534,-3.550839424133301,-5.023380279541016,1.4592863321304321,0.18302077054977417,-1.0394777059555054,2.8706741333007812,-2.5375871658325195,1.2712839841842651,1.3884577751159668,-8.053789138793945,5.846529960632324,-4.850356101989746
22,-1.4005184173583984,-1.0666924715042114,2.2615859508514404,-4.008618354797363,-8.184621810913086,-3.982344627380371,3.5372090339660645,3.6798205375671387,-4.532741546630859,-8.89604377746582,0.18886055052280426,-3.282855987548828,0.12043169885873795,-4.668041229248047,-2.939286708831787,4.619400501251221,3.1082639694213867,-6.416875839233398,1.7146968841552734,1.3745275735855103
23,-0.2800033986568451,-1.329573392868042,-2.9237747192382812,6.1861162185668945,0.9097567200660706,-4.3619890213012695,3.4368693828582764,4.197482585906982,-5.30731725692749,-5.5989556312561035,1.2952977418899536,0.044533129781484604,-1.930046558380127,-0.7006497979164124,5.913934230804443,-0.9039072394371033,-5.0118088722229,-0.7225807309150696,-0.524322509765625,-4.10284423828125
24,-5.459441661834717,-2.8257429599761963,-5.036322116851807,-3.4065141677856445,-7.105752468109131,-8.117664337158203,4.410179615020752,1.694236397743225,-2.5166807174682617,-4.864809036254883,-0.5408839583396912,-3.6550066471099854,-3.970515727996826,0.16168320178985596,-0.7178035378456116,0.4154449701309204,0.5960346460342407,-2.634282350540161,1.8746224641799927,-7.623874664306641
25,-5.273923873901367,1.4654558897018433,0.5856493711471558,4.9418230056762695,-2.849233627319336,-9.094489097595215,4.867006301879883,7.173664093017578,-7.226255893707275,-11.185535430908203,2.1848301887512207,-3.488574266433716,3.931002140045166,3.1605043411254883,-2.593158483505249,6.630629539489746,-4.473997592926025,-2.8562307357788086,0.8300592303276062,-2.705706834793091
2371,3.7958552837371826,-0.10362880676984787,-2.4084088802337646,1.37173593044281,-3.4560000896453857,-3.40474796295166,0.4809025824069977,0.3854250907897949,-1.3746005296707153,-0.3343193829059601,-1.7930964231491089,-0.8711715340614319,0.30907368659973145,-2.292022466659546,0.8043559789657593,3.1889801025390625,-1.6215847730636597,-0.8895612955093384,0.4079861044883728,-2.1722073554992676
2372,2.666274309158325,-3.0389907360076904,-2.9531972408294678,0.05111806467175484,0.5564831495285034,-5.862393379211426,0.5605138540267944,0.9264149069786072,0.7297301888465881,0.6319255828857422,-0.24697473645210266,-1.9966195821762085,-1.9005756378173828,-1.691257357597351,0.10029846429824829,3.6090281009674072,1.4213626384735107,-1.3142802715301514,-0.978492021560669,0.7739303112030029
2373,1.286630630493164,0.45043516159057617,-1.2888675928115845,0.9622172117233276,1.6310425996780396,-0.4260501563549042,0.16662992537021637,3.283081293106079,-3.19909405708313,-0.07877270877361298,-1.7037726640701294,-2.7464840412139893,-1.501546025276184,-1.8487672805786133,-0.036248717457056046,3.6453709602355957,1.3097022771835327,-1.2805962562561035,0.752375066280365,-1.3736395835876465
26,-6.786839008331299,-3.379000186920166,1.3622735738754272,4.269652366638184,-5.387631893157959,-2.6787805557250977,3.7846767902374268,7.531764984130859,-3.8609304428100586,-5.085236549377441,6.4231648445129395,-0.6557066440582275,-1.4378418922424316,-1.6322134733200073,-0.6517054438591003,2.1403722763061523,1.6786246299743652,0.34291359782218933,3.025193929672241,-3.3923325538635254
27,-4.947588920593262,0.547286868095398,-5.885485649108887,2.1684350967407227,-2.3083877563476562,-6.120528697967529,3.9977335929870605,9.952054977416992,-6.076753616333008,-1.8891881704330444,4.067878246307373,-0.4577167332172394,0.45264577865600586,1.5668166875839233,6.328677177429199,-3.9130632877349854,0.23164892196655273,-1.8949562311172485,3.1627278327941895,-2.9459049701690674
28,-3.1350173950195312,1.0574146509170532,-2.458317518234253,0.6212499141693115,-7.643970489501953,-11.44854736328125,2.5169785022735596,2.9172732830047607,-6.1178975105285645,-10.052440643310547,0.8464066386222839,-0.3861052393913269,0.08682884275913239,-2.917619466781616,-6.649529457092285,3.303621768951416,-1.9417493343353271,-5.809738636016846,1.967498779296875,-0.12057655304670334
29,-3.4245731830596924,0.24107220768928528,1.2901253700256348,3.8073647022247314,-3.2528319358825684,-6.939584255218506,6.113264083862305,3.0556375980377197,-6.2763800621032715,-11.99198055267334,0.8588184118270874,-0.5743507146835327,1.7175644636154175,-1.0680967569351196,3.1112420558929443,5.843225002288818,0.2267833948135376,-2.0538814067840576,-0.3670350909233093,-2.9681594371795654
30,-2.261984348297119,-0.8758363127708435,-0.36365416646003723,-3.716341495513916,-7.285199165344238,-4.958281993865967,6.597114562988281,-0.7066977024078369,-5.999508857727051,-8.184680938720703,3.063178539276123,-4.162469863891602,1.7351154088974,-5.04056978225708,-5.399662017822266,5.18060302734375,2.1587798595428467,-5.490232944488525,-0.29045435786247253,-0.9903707504272461
31,-2.165785312652588,-5.2789740562438965,2.008775234222412,3.805939197540283,-8.310625076293945,-7.957282543182373,5.113973617553711,6.591416358947754,-3.1282951831817627,-4.972260475158691,0.20627547800540924,-4.630202293395996,3.5278801918029785,-2.8985774517059326,2.7812631130218506,4.01906681060791,4.267560005187988,2.784175157546997,-3.0212132930755615,-2.546130895614624
32,-0.7970177531242371,-4.661555767059326,2.1849563121795654,5.280251979827881,-8.607007026672363,-7.1978278160095215,-3.57751727104187,-0.6523192524909973,-8.103885650634766,-3.3665883541107178,0.5301699042320251,0.8525428175926208,-1.827034831047058,-4.070915699005127,0.4730435311794281,-1.1817700862884521,1.643191933631897,-3.7327351570129395,5.238574028015137,-7.394438743591309
583,-2.586103916168213,-1.8701473474502563,-2.922673463821411,7.350546360015869,-3.3401548862457275,3.3579232692718506,4.165769100189209,4.611179351806641,2.5449130535125732,-0.30279138684272766,0.6321207880973816,0.7553179860115051,-0.25780054926872253,0.6244859099388123,4.4364914894104,-1.5288057327270508,2.121908664703369,-6.030925273895264,-8.607864379882812,-4.697510242462158
33,-6.804821014404297,-2.670015335083008,-3.116011381149292,4.2138566970825195,-3.4180569648742676,-4.963840007781982,4.9001264572143555,6.144888877868652,-2.041867256164551,-3.0565028190612793,5.137294292449951,1.4427753686904907,1.0226073265075684,-0.6304551959037781,0.7863566875457764,-0.4668508768081665,-0.5949711799621582,-0.0976543128490448,-0.8680521249771118,-4.6636505126953125
34,-3.2880711555480957,0.777045726776123,2.6374313831329346,1.2768299579620361,-0.8654322028160095,-9.357390403747559,3.23496413230896,0.720096230506897,-7.277590751647949,-10.553425788879395,-0.4684288501739502,1.1792800426483154,1.0246838331222534,3.5895421504974365,1.1483500003814697,7.16933536529541,0.38959765434265137,-3.4842934608459473,-1.3752728700637817,0.2447589933872223
35,-3.318619728088379,0.2513583302497864,5.9148640632629395,0.2774658799171448,-7.979503631591797,-3.8477249145507812,5.816278457641602,2.5342087745666504,-7.259766578674316,-6.56361722946167,0.8044048547744751,-1.7183274030685425,1.168236494064331,-0.9156781435012817,1.6786162853240967,8.417699813842773,5.856764316558838,-4.671806812286377,5.125516414642334,-0.024767430499196053
36,-2.946594476699829,0.06840380281209946,2.759431838989258,1.448562502861023,-2.1682240962982178,-7.774221897125244,6.394026279449463,7.0907697677612305,-3.5706586837768555,-8.526047706604004,2.710366725921631,-2.374014139175415,0.0299136471003294,1.4470674991607666,0.9493659138679504,5.698418140411377,-2.0687358379364014,-0.42218655347824097,-0.2195940464735031,-1.774240493774414
37,-2.1066794395446777,0.37287211418151855,-3.747331380844116,-1.9693779945373535,-3.6181113719940186,-9.225494384765625,4.797265529632568,-0.7313727140426636,-6.216909408569336,-11.02310562133789,2.8476998805999756,-5.858834743499756,0.035687342286109924,-0.46393081545829773,-3.56689190864563,4.189580917358398,3.2077527046203613,-6.986694812774658,2.3252336978912354,-1.1060655117034912
38,-5.330538749694824,-2.256021738052368,-0.5322351455688477,4.096380233764648,-8.215302467346191,-8.809581756591797,-0.5563412308692932,3.3764169216156006,-4.748816013336182,-2.549635171890259,10.529120445251465,-1.366037130355835,-1.1179765462875366,-4.990026950836182,2.830357313156128,-0.9855548143386841,3.9234237670898438,-2.705488920211792,5.403019428253174,-3.614306688308716
44,-8.147222518920898,-1.3926371335983276,-3.2927706241607666,11.802029609680176,-6.569524765014648,-7.378443241119385,5.1639909744262695,11.26629638671875,-5.314793109893799,-9.546982765197754,7.8470964431762695,0.8934183120727539,-0.09119486808776855,-3.1201415061950684,4.00320291519165,1.391566514968872,-1.1578446626663208,0.4196367859840393,1.6611422300338745,-2.9493823051452637
2374,1.4675917625427246,-0.5199242830276489,-0.965636670589447,1.424229621887207,0.8033603429794312,-1.046342134475708,-1.0252928733825684,0.20795734226703644,-0.7464770674705505,-1.667387843132019,-2.179380416870117,-1.569542407989502,-1.9719690084457397,0.01873364858329296,-0.08547038584947586,2.759279251098633,1.9266217947006226,-0.6244873404502869,0.23350632190704346,-0.6568173766136169
39,-3.3651604652404785,-4.295173645019531,2.4124462604522705,1.9316983222961426,-8.0347261428833,-7.274414539337158,-1.3042634725570679,2.6631150245666504,-7.072032928466797,-0.3091883361339569,3.987851858139038,0.6528384685516357,3.481807231903076,-2.7269740104675293,-6.36284875869751,-0.40115177631378174,4.778947353363037,-5.481079578399658,1.4586716890335083,-3.1783812046051025
40,-4.580452919006348,0.8882909417152405,-3.243396043777466,10.144081115722656,-0.7991454601287842,-7.740532398223877,4.078596591949463,9.81311321258545,-5.677569389343262,-8.361733436584473,7.800817966461182,1.8302383422851562,1.5990333557128906,-1.352941632270813,8.31470775604248,1.2075214385986328,-4.467324256896973,-0.6421401500701904,0.7268242835998535,-3.82196307182312
41,-4.3409881591796875,-1.7679888010025024,0.9240200519561768,5.999671936035156,-7.087224960327148,-9.61712646484375,-2.873779058456421,3.4882843494415283,-3.326122522354126,-7.838165760040283,7.741865158081055,-0.6026352047920227,-3.324352502822876,-0.9846027493476868,-0.3326159417629242,-1.9777535200119019,0.36648234724998474,-5.818901538848877,3.922346830368042,-2.836055040359497
42,-8.23822021484375,-1.6989901065826416,-1.0835798978805542,6.335974216461182,-6.20754337310791,-8.754440307617188,0.7173364162445068,11.293415069580078,-3.797698497772217,-9.46413803100586,11.48018741607666,-0.33372464776039124,-0.061441581696271896,-2.6814160346984863,3.4332356452941895,-0.7963451147079468,-1.9141629934310913,-0.015523646958172321,2.5378875732421875,-6.5055437088012695
43,-1.4197362661361694,-4.706881999969482,3.275897979736328,1.50333571434021,-8.019540786743164,-3.6123712062835693,0.4307319223880768,7.6904120445251465,-2.5932068824768066,-6.806373119354248,0.7208686470985413,-0.17484623193740845,-1.142256498336792,-1.806628942489624,-1.7021560668945312,5.051965236663818,3.2271666526794434,-6.563309669494629,5.656682968139648,3.0032694339752197
2375,2.6464340686798096,0.7630512714385986,-0.1922995150089264,3.1986825466156006,-3.947798728942871,-1.5109108686447144,-0.3790174424648285,2.57374906539917,-1.9341524839401245,0.571509063243866,-2.122816324234009,-3.448322057723999,-3.7754807472229004,0.4890519082546234,0.1326901614665985,2.5968432426452637,0.5785486698150635,1.092361569404602,0.5043748617172241,2.088085412979126
2376,0.3137229382991791,1.1683108806610107,-1.7462947368621826,0.059881698340177536,-1.9843190908432007,-1.410704493522644,0.5881989002227783,-0.024663075804710388,0.2953203022480011,-2.6497488021850586,2.885021686553955,1.771932601928711,0.7849186062812805,-0.6837317943572998,0.40681082010269165,1.2307164669036865,3.5165205001831055,-1.8330050706863403,0.2813228964805603,-1.38882315158844
2377,0.4191568195819855,-1.4820003509521484,-1.435289978981018,0.7436552047729492,0.41116613149642944,-1.8321257829666138,0.6610378623008728,3.4482262134552,0.7076836824417114,-3.3157308101654053,0.14348280429840088,-1.2661665678024292,-2.7881436347961426,-0.9283384680747986,-0.6835922598838806,3.5609993934631348,-0.9212293028831482,-1.3407762050628662,1.630190372467041,-2.0436747074127197
45,-2.530136823654175,-4.43060302734375,3.7607574462890625,5.438564777374268,-8.979511260986328,-4.816162586212158,-2.68546724319458,6.766596794128418,-4.924527645111084,-5.138599872589111,-1.2690818309783936,0.16857147216796875,2.8858582973480225,0.03164258599281311,-6.1019182205200195,1.9566426277160645,4.476864814758301,-3.2511446475982666,1.3954126834869385,-3.988226890563965
46,-5.060234069824219,-4.708778381347656,-8.830756187438965,2.959669589996338,-10.137736320495605,-4.276572227478027,1.2793282270431519,1.6783753633499146,-4.920339584350586,-4.744720935821533,5.822937965393066,-4.620609283447266,1.3918930292129517,-8.792675018310547,1.2984213829040527,-5.962211608886719,-0.5472301840782166,-6.832203388214111,-0.132484570145607,-5.567651748657227
47,-1.203305959701538,-4.820113658905029,-8.827651977539062,-3.6679506301879883,-10.027440071105957,-7.915018081665039,-0.17254352569580078,6.951332092285156,-8.279881477355957,-8.176996231079102,-1.1719958782196045,-2.7741692066192627,-1.1493284702301025,-0.39335551857948303,1.1372861862182617,3.4668288230895996,0.08141335844993591,-3.3603296279907227,1.290353775024414,3.2241814136505127
48,-1.2000079154968262,-1.664731740951538,0.2576357126235962,3.4658491611480713,-3.318063497543335,-7.233119010925293,3.33878231048584,7.542662143707275,-7.284279823303223,-11.932160377502441,5.878662109375,-2.912355422973633,-0.8285355567932129,1.1518741846084595,3.980036973953247,5.00931453704834,0.4953862428665161,-2.2508368492126465,2.7275102138519287,1.8787901401519775
49,-2.7581286430358887,1.6323078870773315,-1.1360632181167603,-0.18915937840938568,-3.3444061279296875,-8.713184356689453,2.445852279663086,-0.3132629096508026,-7.561673164367676,-9.329992294311523,2.9167957305908203,-4.7697038650512695,3.666898250579834,-0.9482564330101013,-8.62520980834961,3.0205254554748535,0.0021292134188115597,-4.983271598815918,-1.58332097530365,-3.738286018371582
50,-3.3251736164093018,-3.298612594604492,3.7915472984313965,3.964203357696533,-5.922579765319824,-8.912755966186523,-2.9022579193115234,-0.5363184809684753,-9.144227027893066,-0.36433660984039307,3.38087797164917,-0.630332350730896,-0.4595710039138794,-0.5212558507919312,-6.167638301849365,-1.4745395183563232,5.293992042541504,-6.2699151039123535,0.5283396244049072,-0.21259264647960663
2378,3.8905906677246094,-0.5426130890846252,-0.10400183498859406,2.827054262161255,-2.712312936782837,-1.2778546810150146,2.3504436016082764,1.422622799873352,-1.68544340133667,0.6858574748039246,-0.98792964220047,-3.1127769947052,-3.6233904361724854,0.6779690384864807,-1.0775268077850342,2.8562724590301514,1.1931746006011963,-0.9888238310813904,1.8091800212860107,-1.269479513168335
2379,0.859044075012207,0.04952117055654526,-3.649937391281128,-0.7805761694908142,1.104286789894104,-0.80940181016922,0.16909469664096832,2.24984073638916,-1.3976675271987915,-2.4058663845062256,-1.1534239053726196,-0.7432730197906494,-0.07706638425588608,-1.8725229501724243,0.7978485226631165,2.288403034210205,3.275784969329834,0.27981576323509216,-1.0273029804229736,-3.5512142181396484
2380,-0.41041529178619385,-0.3359825909137726,-1.8991453647613525,2.1641149520874023,-0.9743203520774841,0.5451509952545166,3.3312370777130127,2.4529712200164795,-0.5708410143852234,1.09799063205719,-1.5331085920333862,-2.6587913036346436,-1.2446956634521484,-2.6321277618408203,-1.0787503719329834,1.525909185409546,0.9825549125671387,-0.5975596308708191,-0.9021087288856506,-0.49440109729766846
2381,2.1640496253967285,-1.554724097251892,-1.443100094795227,1.4384912252426147,0.45842576026916504,-2.6664199829101562,0.5758455395698547,1.6748007535934448,-3.4682230949401855,0.22089561820030212,0.43854811787605286,-3.446901321411133,0.34349146485328674,-0.6943179368972778,-1.8624515533447266,4.4039177894592285,-0.4034806787967682,0.7030365467071533,-2.1430680751800537,-0.966211199760437
2382,2.167825222015381,-0.7595138549804688,-0.3214453458786011,-0.06958045065402985,1.5277904272079468,-1.4932160377502441,-0.8984352350234985,4.621236801147461,-1.8395640850067139,1.6461561918258667,-0.751028835773468,-1.723200798034668,-0.30812039971351624,-0.38416776061058044,-1.212141990661621,4.8675713539123535,-0.2748143672943115,-0.1989583820104599,-0.9885943531990051,1.113420844078064
51,-4.490447998046875,-2.845764398574829,-3.081082344055176,-0.9206151962280273,-8.290337562561035,-7.304111480712891,3.2567648887634277,5.149231910705566,-3.2730112075805664,-5.212189197540283,-4.788017749786377,-0.0028957168105989695,3.5139098167419434,2.163548469543457,-0.47800931334495544,0.13723750412464142,8.69455623626709,-5.748306751251221,2.867218494415283,-7.1797895431518555
52,-10.546103477478027,-4.581395149230957,4.580899715423584,8.777311325073242,-8.158063888549805,-8.705286979675293,1.4600356817245483,6.6958465576171875,-7.510521411895752,-8.758983612060547,6.659610271453857,1.9276994466781616,0.4309871792793274,-3.791290760040283,2.4181876182556152,1.6821388006210327,-0.5544586181640625,-4.938391208648682,1.3671083450317383,-2.021348237991333
53,-6.22315788269043,-1.1550545692443848,-2.918764352798462,6.675935745239258,-8.39330005645752,-8.614160537719727,-1.9866821765899658,7.1245317459106445,-7.340558052062988,-2.274036407470703,4.36041259765625,0.8734276294708252,3.423537492752075,4.831608772277832,-0.3388866186141968,4.353487014770508,0.7433133125305176,-0.42187389731407166,2.8168022632598877,0.5417412519454956
54,-2.823782205581665,-3.658360242843628,-3.6087796688079834,2.2092056274414062,-11.657761573791504,-6.0444488525390625,-1.7327675819396973,2.8962085247039795,-10.15996265411377,-7.878925800323486,3.6077702045440674,-6.112448692321777,3.671180248260498,-0.7711967825889587,-0.2849631607532501,-0.0011044004932045937,3.310563564300537,-6.881976127624512,2.7001194953918457,-1.5900440216064453
55,-6.337101459503174,-1.6799283027648926,-1.8368027210235596,0.05105439946055412,-11.021434783935547,-5.90520715713501,0.7730876803398132,5.960155487060547,-7.1491522789001465,-5.524853229522705,1.0021389722824097,-1.2365814447402954,-1.8168458938598633,-3.923245429992676,1.985704779624939,4.533507823944092,-4.043111324310303,-1.4333993196487427,3.369208574295044,-1.0133161544799805
56,-3.8741836547851562,-4.839844703674316,-4.051929473876953,6.934878349304199,-6.788620948791504,-7.614658355712891,-4.217967510223389,-1.1416839361190796,-7.3192620277404785,-1.0058789253234863,2.0330796241760254,4.980288028717041,-0.9467852711677551,4.548825263977051,-3.28304386138916,1.7004441022872925,2.3420603275299072,-7.090629577636719,2.5687062740325928,-4.882071018218994
57,-2.8485610485076904,0.8045145869255066,-1.032314658164978,9.212082862854004,-6.1294379234313965,-8.404845237731934,2.4910130500793457,6.732884407043457,-3.081456422805786,-8.003856658935547,5.215076923370361,3.040677547454834,-0.6738154292106628,-0.6439905166625977,-3.466914176940918,0.3535718619823456,-1.805025577545166,-0.4845028519630432,2.6665353775024414,-3.3744421005249023
59,-3.750905752182007,0.06849897652864456,-0.24564754962921143,1.984235167503357,-5.906552791595459,-5.192699432373047,7.326120853424072,4.470983028411865,-0.43425899744033813,-10.426854133605957,-0.7403959631919861,-2.82624888420105,2.3019652366638184,0.581096887588501,-0.14165553450584412,8.5016508102417,0.8307119011878967,-3.5888309478759766,-0.7724166512489319,0.06780272722244263
